,id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
1875,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1876,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1877,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1878,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1879,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1880,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1881,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1882,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1883,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-01,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1884,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1885,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1886,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1887,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1888,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1889,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1890,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1891,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1892,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1893,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1894,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1895,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-02,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1896,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1897,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1898,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1899,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1900,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1901,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1902,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1903,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1904,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1905,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1906,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1907,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-03,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1908,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1909,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1910,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1911,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1912,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1913,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1914,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1915,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1916,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1917,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1918,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1919,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-04,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1920,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1921,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1922,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1923,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1924,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1925,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1926,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1927,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1928,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1929,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1930,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1931,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-05,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1932,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1933,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1934,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1935,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1936,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1937,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1938,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1939,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1940,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1941,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1942,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1943,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-06,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1944,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1945,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1946,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1947,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1948,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1949,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1950,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1951,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1952,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1953,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1954,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1955,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-07,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1956,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1957,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1958,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1959,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1960,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1961,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1962,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1963,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1964,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1965,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1966,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1967,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-08,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1968,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1969,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1970,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1971,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1972,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1973,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1974,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1975,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1976,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1977,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1978,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1979,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-09,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1980,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1981,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1982,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1983,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1984,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1985,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1986,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1987,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
1988,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
1989,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
1990,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
1991,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-10,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
1992,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
1993,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
1994,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
1995,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
1996,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
1997,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
1998,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
1999,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
2000,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
2001,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
2002,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
2003,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-11,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
2004,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,792,6,0.007518796992481203,True,5,798,12768,,,-55,0,False
2005,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,627,9,0.014150943396226415,True,5,636,2544,,,-68,0,False
2006,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,916,29,0.030687830687830688,True,5,945,13230,,,4,0,True
2007,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,751,9,0.011842105263157895,True,5,760,15200,,,-91,0,False
2008,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,352,76,0.17757009345794392,True,5,428,1712,,4.0,-26,0,False
2009,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,872,80,0.08403361344537816,True,5,952,8568,,18.0,-99,0,False
2010,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,489,23,0.044921875,True,5,512,7168,,2.0,-22,0,False
2011,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,506,16,0.03065134099616858,True,5,522,10962,,17.0,79,0,True
2012,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,531,86,0.1393841166936791,True,5,617,4936,,20.0,-36,0,False
2013,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,717,14,0.019151846785225718,True,5,731,10234,,26.0,31,0,True
2014,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,541,62,0.10281923714759536,True,5,603,9648,,26.0,-70,0,False
2015,93,"Lardner, Brand",1,"Howroyd, Kylie",2021-01-12,Margaree,346,86,0.19907407407407407,True,5,432,4752,,21.0,-20,0,False
2016,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,751,21,0.027202072538860103,True,5,772,13124,,,-35,0,False
2017,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,791,19,0.02345679012345679,True,5,810,8910,,,78,0,True
2018,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,441,37,0.07740585774058577,True,5,478,3824,,,55,0,True
2019,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,856,79,0.08449197860962566,True,5,935,4675,,,-2,0,False
2020,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,645,37,0.054252199413489736,True,5,682,8184,,24.0,4,0,True
2021,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,645,73,0.10167130919220056,True,5,718,14360,,21.0,-85,0,False
2022,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,460,37,0.0744466800804829,True,5,497,2485,,5.0,-85,0,False
2023,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,487,67,0.12093862815884476,True,5,554,8864,,19.0,-31,0,False
2024,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,474,38,0.07421875,True,5,512,8192,,7.0,-52,0,False
2025,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,677,29,0.04107648725212465,True,5,706,14826,,25.0,-17,0,False
2026,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,756,55,0.06781750924784218,True,5,811,15409,,12.0,-34,0,False
2027,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-01,Margaree,931,67,0.06713426853707415,True,5,998,13972,,15.0,63,0,True
2028,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,751,21,0.027202072538860103,True,5,772,13124,,,-35,0,False
2029,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,791,19,0.02345679012345679,True,5,810,8910,,,78,0,True
2030,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,441,37,0.07740585774058577,True,5,478,3824,,,55,0,True
2031,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,856,79,0.08449197860962566,True,5,935,4675,,,-2,0,False
2032,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,645,37,0.054252199413489736,True,5,682,8184,,24.0,4,0,True
2033,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,645,73,0.10167130919220056,True,5,718,14360,,21.0,-85,0,False
2034,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,460,37,0.0744466800804829,True,5,497,2485,,5.0,-85,0,False
2035,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,487,67,0.12093862815884476,True,5,554,8864,,19.0,-31,0,False
2036,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,474,38,0.07421875,True,5,512,8192,,7.0,-52,0,False
2037,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,677,29,0.04107648725212465,True,5,706,14826,,25.0,-17,0,False
2038,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,756,55,0.06781750924784218,True,5,811,15409,,12.0,-34,0,False
2039,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-02,Margaree,931,67,0.06713426853707415,True,5,998,13972,,15.0,63,0,True
2040,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,751,21,0.027202072538860103,True,5,772,13124,,,-35,0,False
2041,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,791,19,0.02345679012345679,True,5,810,8910,,,78,0,True
2042,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,441,37,0.07740585774058577,True,5,478,3824,,,55,0,True
2043,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,856,79,0.08449197860962566,True,5,935,4675,,,-2,0,False
2044,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,645,37,0.054252199413489736,True,5,682,8184,,24.0,4,0,True
2045,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,645,73,0.10167130919220056,True,5,718,14360,,21.0,-85,0,False
2046,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,460,37,0.0744466800804829,True,5,497,2485,,5.0,-85,0,False
2047,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,487,67,0.12093862815884476,True,5,554,8864,,19.0,-31,0,False
2048,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,474,38,0.07421875,True,5,512,8192,,7.0,-52,0,False
2049,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,677,29,0.04107648725212465,True,5,706,14826,,25.0,-17,0,False
2050,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,756,55,0.06781750924784218,True,5,811,15409,,12.0,-34,0,False
2051,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-03,Margaree,931,67,0.06713426853707415,True,5,998,13972,,15.0,63,0,True
2052,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,751,21,0.027202072538860103,True,5,772,13124,,,-35,0,False
2053,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,791,19,0.02345679012345679,True,5,810,8910,,,78,0,True
2054,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,441,37,0.07740585774058577,True,5,478,3824,,,55,0,True
2055,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,856,79,0.08449197860962566,True,5,935,4675,,,-2,0,False
2056,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,645,37,0.054252199413489736,True,5,682,8184,,24.0,4,0,True
2057,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,645,73,0.10167130919220056,True,5,718,14360,,21.0,-85,0,False
2058,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,460,37,0.0744466800804829,True,5,497,2485,,5.0,-85,0,False
2059,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,487,67,0.12093862815884476,True,5,554,8864,,19.0,-31,0,False
2060,97,"Rosetti, Cherrita",1,"Howroyd, Kylie",2021-01-04,Margaree,474,38,0.07421875,True,5,512,8192,,7.0,-52,0,False
